,0,1,2,3,4
0,203.32172843880414,259.3825055266469,322.2769514414562,402.90971907384613,466.32179273354376
1,266.30742324001847,365.9554705770291,462.770957597444,483.9218709720759,558.8876253604092
2,218.221927244761,299.99745744107673,384.84119209476466,434.1257934174566,481.0084814162426
3,197.22361085214007,293.93738727406895,356.02084153012026,403.2149164550253,484.5565162951913
4,215.69751100054907,314.7251236503193,353.9125157395627,433.27372691681893,484.63598082570724
5,204.18564662040106,329.07557494978664,406.49435418914123,479.27431136064547,547.6776970089606
6,197.970220988772,283.91125803771376,371.74842234050413,450.1615698941171,498.00428965962993
7,189.59546349205914,281.5375947235204,364.52464112427356,416.13447084930453,438.5133824581762
8,200.5247724594422,288.6212328354601,383.737881007898,465.9576425110602,502.2005064667053
9,221.2930185994026,294.4430670610832,377.37279675726626,470.19911802516117,493.4194206650732
10,209.56717745047652,288.8988078360373,383.2102100003148,461.7198374312934,478.9066516873733
11,199.49349195582798,314.2654349015651,367.8820553309883,444.6397382501898,492.50286899747033
12,186.39145793590626,281.65095902905057,399.3110532032639,456.7578939310746,517.342351184888
13,216.27767524676,307.60521300685866,370.7446504487873,445.0467947783773,472.37658850312795
14,158.2848685697059,270.1401927241193,358.5634716438189,423.1408616913449,455.77564364889173
15,209.96623820918296,299.43812485019845,379.9822536174293,426.9266106752687,531.5892421142196
16,194.46149059115498,288.3378593615296,362.8277119669674,451.6272243771097,507.4902206900408
17,187.07983351849262,280.0557375973477,352.14589635169614,393.0658830128237,492.3162073355905
18,159.35614636142898,247.10601432605537,312.2135232320924,378.0766234965555,414.8424857191508
19,193.61316735523022,294.0522241299934,344.2112146060966,397.6551533321195,464.0915084193939
20,200.479412554757,274.01295226392466,369.88227650550425,419.78855101476637,460.055600966971
21,215.32294101655998,331.0705095196904,408.14654781021517,458.432335476475,532.5861446058498
22,180.57205882671778,263.57440373608483,362.46391247864074,409.6693530096961,453.40420389488725
23,223.27809779954293,354.3813378241733,441.57175092081013,528.374857226174,589.3119915863305
24,185.81961540553064,291.055265390367,354.1982981832721,438.3173486755623,483.39192586910707
25,191.8644726160054,297.31104513183334,370.8507094201708,464.2158888137881,467.7914762838126
26,222.2434806465957,325.8857996491973,403.9405667560446,473.0340201980042,508.19279131262226
27,198.44889444112547,276.7946761543641,363.8740691443363,448.2320865866655,522.3753858161806
28,195.0578497175181,289.4322109838148,369.51802535985115,369.95923802594524,415.27812762167434
29,218.73305144517417,320.0881317289105,415.60400446840043,456.81731069841,516.5426508711923
