,0,1,2,3,4
0,0.0033875827,0.018397825,0.0027178857,0.0039230282,0.0075112456
1,0.00084148237,0.00637338,0.0018434284,0.030802257,0.0012551651
2,0.019134553,0.002169461,0.0013484404,0.0019267586,0.0033581057
3,0.023583528,0.0052447673,0.00096399814,0.0010521625,0.004581718
4,0.0069387993,0.0040403353,0.0015016038,0.012045514,0.004220036
5,0.014877092,0.0056145247,0.0018713898,0.03515419,0.016148973
6,0.018989697,0.0015240937,0.011556278,0.007027867,0.009139261
7,0.0040301788,0.0038325994,0.00092945877,0.009275985,0.0012043808
8,0.0023281968,0.008178435,0.00821279,0.007290595,0.0047152126
9,0.002555619,0.0015693067,0.0015825303,0.009884966,0.0030128905
10,0.0010543738,0.008486025,0.0032353047,0.0014599642,0.0012272445
11,0.0030118048,0.100628726,0.016032983,0.002794699,0.0021774734
12,0.0042126146,0.0018483661,0.00058969366,0.0036689262,0.0015211322
13,0.027832879,0.00575619,0.0067061265,0.0028712691,0.0015950582
14,0.007280976,0.0036878942,0.0037303912,0.0035123935,0.0035592748
15,0.024802959,0.0062071146,0.0057948935,0.0049826843,0.0052927556
16,0.0026723265,0.0074377814,0.0028616942,0.0071268855,0.0034101831
17,0.0022506332,0.002057901,0.019674031,0.010278063,0.0021921273
18,0.025373366,0.0019046025,0.0063964357,0.011400846,0.0025074198
19,0.0037285346,0.020179039,0.00073432457,0.005164101,0.0008564057
20,0.0016056624,0.0027438381,0.002128047,0.003353657,0.04097417
21,0.0017773377,0.0008347565,0.039560903,0.008882908,0.016836537
22,0.003391013,0.00344457,0.06799125,0.007274284,0.0036594805
23,0.002839538,0.004573377,0.012230832,0.0029133207,0.0025722866
24,0.0038438134,0.003755882,0.0076299375,0.0058143977,0.004065284
25,0.0027346534,0.0074077006,0.002374463,0.0032128051,0.0027261348
26,0.0018773427,0.0035327647,0.0024723571,0.0019057536,0.001965738
27,0.00326745,0.0052968725,0.0073744734,0.011222595,0.0012638785
28,0.00091533613,0.0014919486,0.0009503732,0.0016557807,0.0013234857
29,0.00830756,0.0012702083,0.0048842384,0.0016426343,0.0026504078
