,0,1,2,3,4
0,261.9137,291.47858,348.1473,419.97858,485.91913
1,299.1876,380.3873,450.80853,468.54962,549.0281
2,268.69446,322.04303,432.03265,457.71844,496.4978
3,245.86256,307.5485,380.15634,420.87067,474.60342
4,284.71405,356.30902,412.75217,457.0286,499.03168
5,237.80544,350.30188,423.90457,494.76074,553.8638
6,264.57852,313.14127,407.95688,449.018,506.41415
7,226.91133,294.7045,384.04938,431.64865,462.22363
8,238.99097,325.2453,390.51288,464.02823,494.11243
9,260.77322,358.89752,416.7401,506.99936,520.88226
10,243.61047,303.49734,372.32654,474.087,474.05914
11,320.623,399.23068,397.88388,468.9143,506.83878
12,275.86252,331.96802,446.09976,483.78748,540.44305
13,265.0812,369.53232,460.6361,519.001,524.6022
14,195.38092,307.17572,393.91754,445.4897,465.75125
15,245.90515,354.25583,397.62952,467.2765,565.27155
16,226.22029,301.31573,354.70523,461.09494,505.9264
17,233.39879,327.4804,392.6642,431.96292,503.23566
18,197.22844,274.7551,327.27545,402.29205,415.56778
19,324.97592,389.66583,485.44263,497.2162,554.2973
20,269.13702,297.441,415.314,450.8149,475.864
21,247.91708,409.3804,457.41187,476.5486,555.697
22,213.44362,309.1629,389.7509,407.6005,454.1608
23,248.59218,372.21796,422.45184,523.0226,579.2583
24,244.1841,339.01093,415.85892,466.6651,516.2775
25,214.36714,317.01663,378.78983,456.04846,473.17264
26,291.4464,365.4512,440.63962,474.65286,539.5241
27,236.9955,299.27197,364.96704,458.1834,525.0278
28,265.78058,348.2122,394.9037,387.93298,464.7994
29,245.72325,339.3562,432.57672,474.04575,526.39343
