,0,1,2,3,4
0,0.10387499455866596,0.07380612592110707,0.10185271360413399,0.061256951832865364,0.11584578408736515
1,0.09340505336257789,0.07263559978096677,0.06062449243317815,0.06735534358532261,0.07236424671329177
2,0.4578460464653667,0.06011859362488435,0.15445460816248038,0.12962798664291267,0.17562427140663184
3,0.13828463381540904,0.10983120716862965,0.4370713080812366,0.14458965344389108,0.09495829911898904
4,0.036692008782422104,0.0501771542299406,0.10299173021921702,0.0737764700853388,0.10308113366758774
5,0.07211675125376296,0.056333635288345424,0.06323701704490323,0.07651621685653133,0.08026589448676315
6,0.045188700731034565,0.04790334310693155,0.056600302108753296,0.06713860984714441,0.07403350698960551
7,0.13761468944121932,0.13471061082615235,0.06104485418546976,0.09540553967707051,0.13522171680951467
8,0.03182712247968681,0.04220911197525033,0.05466502130259665,0.08823238006114925,0.0805074003685923
9,0.056373070329389395,0.048571497778694066,0.108710075886865,0.0766792406565472,0.07760262315586326
10,0.04647663516716277,0.055811406473101094,0.12310832846876503,0.10028944093156085,0.1853421304873782
11,0.08083311758052455,0.06189042992056074,0.07798262830834904,0.07172254020844672,0.08567395960403597
12,0.11083163734249422,0.09505513148738766,0.15782698974936452,0.10708604617425428,0.12189061260297737
13,0.06343726743956164,0.05158200367931045,0.08402001914269631,0.11632088781525904,0.1208675553804951
14,0.10489320756703285,0.05186288930890096,0.11955416350190567,0.17922490655443346,0.08241342073424955
15,0.10151184442860547,0.053452761969918904,0.12982674521234744,0.07458716788139212,0.1599357749431306
16,0.0551016815043177,0.04589053315565657,0.054416092116448884,0.07926342259109474,0.0834590663035751
17,0.07311140943533304,0.0747372715071976,0.08700687046231087,0.0769490122017412,0.10799598312089811
18,0.05740312893758231,0.08442865555750019,0.11531337021535225,0.11749646748453209,0.08714816327441648
19,0.0866662802734087,0.07071078257225115,0.08682145219342158,0.06957830430581644,0.07598783541429116
20,0.8726986376775753,0.9325950186402181,1.3001342052923976,0.18780394917410503,1.0621307190864453
21,0.07885248365606581,0.0453183488612612,0.06011098968366718,0.07062048382347863,0.08240590040709964
22,0.07457071285848053,0.08657945325955688,0.07058621849773669,0.09971349413257424,0.08912034306079737
23,0.10750599365683927,0.11109531979244618,0.10853954168373774,0.08205056333826163,0.07838392632449055
24,0.04833745730324984,0.07687469772757326,0.06325724143297999,0.09219097177465604,0.07940713143378564
25,0.036623611432421065,0.07763084195333264,0.21541612253855466,0.20169012975976727,0.07313973421537474
26,0.09226618338339283,0.1176787104047162,0.06968236354757779,0.06626862197411741,0.07290093967174192
27,0.5214506452953083,0.19963371670162214,0.11532425982336483,0.37708441888481375,0.07879298656202735
28,0.12854330516805784,0.08456386261675183,0.07046708821413789,0.39025249587511984,0.1556641835920149
29,0.05719722792998722,0.05682854545556755,0.1617078036339755,0.13458714458000512,0.11033694147782429
