,0,1,2,3,4
0,0.0027520917,0.025588818,0.0072877263,0.006774165,0.0055730464
1,0.002048984,0.006351689,0.0018172279,0.034553193,0.00211329
2,0.016382672,0.002690721,0.0019999463,0.0024045375,0.0031148293
3,0.022646233,0.0038404232,0.0010374667,0.0008944436,0.005725106
4,0.009103138,0.0019061938,0.0014999086,0.010682128,0.0021603105
5,0.015052474,0.0066096326,0.0019292978,0.04681182,0.014341268
6,0.017086912,0.0025417465,0.011365133,0.0068765352,0.011030538
7,0.0034369242,0.0024454966,0.0007252067,0.012168468,0.0008749171
8,0.0029353367,0.0025808492,0.0021757619,0.011133644,0.0004235784
9,0.003991915,0.0035170475,0.002767987,0.010791617,0.0026018387
10,0.0008177381,0.0066998424,0.0034078518,0.0015597851,0.001174705
11,0.0064982693,0.11175075,0.019733872,0.0044194586,0.0038802633
12,0.0028220692,0.00081134506,0.0013484071,0.0029780276,0.0014607732
13,0.014272378,0.0068245446,0.0047200886,0.002313937,0.0017506483
14,0.007131894,0.0040371874,0.006099228,0.0059813173,0.0039329003
15,0.016252497,0.0018620968,0.0044620754,0.0050392235,0.0010771711
16,0.0024122926,0.010620776,0.0037357635,0.006462626,0.0040635746
17,0.0022458876,0.0015117018,0.018497255,0.013866839,0.002223368
18,0.0444545,0.0016641903,0.0035783765,0.0029587145,0.002200254
19,0.0025764718,0.01981529,0.0009529406,0.004641333,0.0015835896
20,0.0025240711,0.0011850317,0.0014512603,0.0031899055,0.017990833
21,0.0011734498,0.00090242067,0.029621907,0.006394964,0.01479307
22,0.0025977746,0.0029887436,0.06119029,0.0016363079,0.0029909164
23,0.0010522505,0.0013358389,0.011840856,0.0013743761,0.00096474437
24,0.0026470919,0.002591713,0.008906784,0.004411789,0.0024933922
25,0.005917375,0.009094518,0.0015679508,0.002874298,0.0024445103
26,0.0035587281,0.0021744496,0.0038768612,0.0035856436,0.0035862052
27,0.00438308,0.006846896,0.0052714488,0.012311473,0.0034494495
28,0.003412182,0.0043174783,0.0038223397,0.0051084985,0.002927174
29,0.0068896473,0.0021307,0.005163281,0.0020670427,0.0045386623
