,0,1,2,3,4
0,590.2234,575.77576,610.4199,693.0322,777.58405
1,385.31204,433.44818,528.381,546.2178,691.3902
2,306.6037,372.40814,466.02475,515.47833,541.70374
3,255.84485,376.41504,412.0449,438.18173,522.9479
4,272.66602,387.7478,418.3672,496.08246,544.454
5,308.51447,414.61438,474.05862,547.96423,601.79486
6,399.30832,525.8869,588.4789,601.04346,732.30817
7,360.1172,435.70996,555.40125,541.1485,559.05817
8,333.45337,424.52527,464.9907,531.5793,585.32465
9,469.47177,550.7469,606.5681,675.0263,702.1537
10,298.18073,353.17065,451.85526,501.39322,535.2946
11,571.8106,699.70276,680.9955,721.92725,712.6496
12,276.0181,352.07867,476.34946,506.7034,585.25275
13,309.38678,385.15692,445.79993,514.11786,553.79065
14,622.3246,661.7993,655.93604,707.77795,656.36316
15,303.101,413.03198,478.93613,589.8214,686.52783
16,350.47104,482.31296,551.49207,654.966,677.8507
17,328.32077,395.8218,447.05725,495.18115,619.0369
18,387.56543,440.37222,486.23038,550.28894,543.7795
19,354.17178,402.6591,433.64548,510.59302,553.05237
20,314.41364,388.94775,495.5012,530.21674,583.17957
21,282.59296,386.4808,467.58417,494.21085,579.89685
22,238.22676,318.48367,396.16605,436.66763,516.8349
23,311.60956,467.79245,519.54944,615.6127,696.66455
24,532.09827,591.08966,591.3927,682.3252,742.14886
25,449.5088,591.5633,616.11273,626.47894,682.48303
26,391.58072,501.95895,604.2152,627.1667,609.6248
27,350.24316,405.16797,458.42007,506.8521,616.59033
28,455.96326,480.9777,576.827,558.36975,617.95056
29,351.04733,474.81168,586.45013,652.2775,658.6115
