,0,1,2,3,4
0,0.030598424,0.01872666,0.015439593,0.019895041,0.03142017
1,0.035229664,0.022102889,0.020138746,0.024192123,0.03576463
2,0.037290853,0.025352968,0.019150537,0.02120339,0.03194777
3,0.032122314,0.019255735,0.016440993,0.020183,0.032585885
4,0.029967552,0.018435398,0.017019024,0.021096284,0.0330303
5,0.033839334,0.020900695,0.01931318,0.023238458,0.036938757
6,0.03255268,0.020986598,0.019663788,0.022837812,0.03289884
7,0.037497688,0.02275867,0.016010417,0.020218728,0.032351572
8,0.03336163,0.021935953,0.0167473,0.019148273,0.029879402
9,0.031032128,0.020347347,0.018703414,0.024107661,0.03511793
10,0.033060994,0.022580368,0.016412351,0.019249266,0.031852826
11,0.037788227,0.025188588,0.015865771,0.015552891,0.025369093
12,0.03367555,0.02227619,0.017209109,0.019350244,0.028951839
13,0.034238745,0.022181774,0.016936867,0.020472156,0.034108356
14,0.026508752,0.01659156,0.016778162,0.021790313,0.031813193
15,0.035215188,0.023337496,0.017409721,0.020571373,0.032220874
16,0.03150294,0.01937187,0.01650854,0.01941052,0.031356428
17,0.03610668,0.023646405,0.015710684,0.01683207,0.026688673
18,0.03128562,0.018607965,0.015479407,0.019398592,0.029824426
19,0.028542016,0.01910623,0.018824574,0.023517856,0.034846533
20,0.026276948,0.016210243,0.016158476,0.020197744,0.032032188
21,0.038633168,0.023921518,0.01728714,0.021025669,0.0338353
22,0.032220524,0.020505771,0.015121314,0.01841339,0.030356111
23,0.036401793,0.022809885,0.018836578,0.023080818,0.035821155
24,0.028491572,0.016658904,0.016679194,0.02179981,0.034270503
25,0.034874644,0.024283752,0.016858598,0.017045148,0.024873799
26,0.03727159,0.02434942,0.018844303,0.021981101,0.033595413
27,0.028541194,0.018431894,0.017129311,0.020149823,0.029871607
28,0.027858265,0.016546769,0.015689278,0.021614872,0.034643028
29,0.038533073,0.023729842,0.017531548,0.020001112,0.031901002
