,0,1,2,3,4
0,0.0026692045,0.022364905,0.006439026,0.0077225002,0.0055130655
1,0.0013829524,0.007948017,0.0017840406,0.033206552,0.0013345716
2,0.01530894,0.00025827624,0.00049848546,0.000266158,0.006891994
3,0.021893872,0.005253782,0.0010514513,0.0010227284,0.005335402
4,0.008799008,0.0013139371,0.0005953193,0.011006873,0.0014697782
5,0.015792174,0.0042341365,0.0030597146,0.053610865,0.01818424
6,0.017941363,0.0019219398,0.01078885,0.0058576902,0.010225015
7,0.006355068,0.003950329,0.0024094582,0.010055942,0.002789099
8,0.0005843682,0.003929716,0.0049086805,0.008040601,0.0025571114
9,0.004383646,0.004049041,0.0035419362,0.012063955,0.0019031687
10,0.0005963638,0.0060706357,0.0039044016,0.0011972,0.00087123754
11,0.0070803207,0.10325008,0.019901294,0.0057237055,0.0049284007
12,0.0034447156,0.00077961397,0.00067729387,0.0031145047,0.0006662422
13,0.023950532,0.009669595,0.0053137955,0.0024738952,0.00041914204
14,0.011899128,0.002168886,0.007930536,0.007789707,0.0060892934
15,0.014355135,0.0025732776,0.004365782,0.0039109434,0.0016449298
16,0.003816206,0.009202653,0.0052636308,0.006301363,0.005645372
17,0.0030853609,0.0008029274,0.018901387,0.0132632535,0.0029342768
18,0.052613072,0.0016727394,0.006612211,0.008627308,0.003275292
19,0.0031751303,0.024440894,0.0016808482,0.004611889,0.001929657
20,0.0011937815,0.0025245228,0.0021964156,0.004309679,0.028060116
21,0.0010369285,0.0007618668,0.027159853,0.0059011956,0.014243966
22,0.00089764304,0.0010358673,0.061450426,0.0012002815,0.0010075944
23,0.0026189846,0.0028840755,0.015133214,0.0028491174,0.0024838515
24,0.0049421554,0.0049197283,0.0066053416,0.0067901774,0.0051507284
25,0.003392631,0.009972527,0.004874453,0.005957953,0.005492483
26,0.0039761877,0.0020877894,0.004222329,0.0038611942,0.0039045294
27,0.003195397,0.005612067,0.0056109144,0.012957966,0.0039474666
28,0.005787692,0.004827833,0.0044044233,0.0075013316,0.0037622482
29,0.010321204,0.0015831852,0.008275334,0.0017545392,0.0023858277
