,0,1,2,3,4
0,0.8283967900867202,0.7429248207251432,0.6905580980197743,0.8731053263941778,0.7565827706094492
1,0.34066954922924336,0.15615788102271533,0.12360645706806209,0.12280157535561374,0.14173069280023426
2,0.21533242343296002,0.29574465650103543,0.38541828391539357,0.23279845875869729,0.32227865384402116
3,0.1622043382527045,0.10016878650643755,0.12727650917922814,0.08971805726616852,0.15213006293167405
4,0.1937746926776987,0.23021192225104814,0.2268319127579811,0.1946267656312935,0.22028967845465597
5,0.08969141001768112,0.09881365637939067,0.07239315800722158,0.09000419048467612,0.08250917796482383
6,0.45777793444820214,0.5944551529983974,0.45182170042830083,0.4458964723948508,0.5819052886933218
7,0.08705016182236702,0.10211565726803432,0.196903070358905,0.15213290956011322,0.08534302603988606
8,0.08722554536732652,0.08168107038498963,0.09104567124971016,0.08126901564476707,0.08502288354476624
9,0.47411126468945486,0.4363408266546751,0.45037603701700085,0.3076644709865649,0.30196658026041795
10,0.13552910752333497,0.09168711262398718,0.12673515046154532,0.12521531220324333,0.16076083975534144
11,0.4333584768362204,0.6162402986000104,0.38589803771142084,0.46944446058353234,0.30580723979931773
12,0.0675235642167118,0.09505313510853525,0.16481375253414327,0.27007286894957094,0.08683650541982199
13,0.11431884194751873,0.09329624818086169,0.06123017582636744,0.10880270345299756,0.08418379696588679
14,0.8714887210705459,0.6767885665924076,0.6059122499610096,0.5245613843423004,0.3853951556516238
15,0.10070602382673972,0.14208597272036408,0.17703866275168817,0.24973803766859992,0.22998115853455056
16,0.20374231375071425,0.4011619494590554,0.42611869405083164,0.4410266984379704,0.34376844714450516
17,0.3361882401355052,0.16917287379568086,0.12741023000219806,0.23116369485701774,0.21062339278252565
18,0.19848795476957187,0.12490112062035658,0.12099854605879799,0.20243446213901298,0.16899015304092033
19,0.045225780420492044,0.12057071412883759,0.0637689085106797,0.2056655026762323,0.08354916673183987
20,0.17511533782552963,0.22488440976373864,0.13792372774505987,0.10847598246456673,0.16787583468338355
21,0.11768808503611058,0.11194516277704826,0.1495349632700891,0.0680307833881084,0.2003963247053209
22,0.23828147071482308,0.33942967237229615,0.191633221182407,0.28636165935544083,0.410003113611918
23,0.0434606938593963,0.12997263900148012,0.11710506701461819,0.1431796144324828,0.24313672325465802
24,0.38108854022500616,0.2646161366040028,0.22311256750760905,0.24635704912514653,0.32609126620637896
25,0.2849690168461792,0.2892218803535184,0.3485401353468305,0.2968994860247979,0.28199545756671723
26,0.30822173808918524,0.39537822637191583,0.45581323684467473,0.3786043410218093,0.294148090351988
27,0.490919106480963,0.548145913973645,0.36353897402006624,0.2145698000700681,0.15859293590371001
28,0.5062129250787488,0.4392334359557763,0.410160869143454,0.3863255220543427,0.3440532652275251
29,0.20401916870793918,0.1272574477043251,0.1609224214334859,0.23662915270280838,0.16617103020235435
