,0,1,2,3,4
0,538.3312,531.48145,550.2125,698.1283,711.6547
1,419.0515,436.3079,493.42896,497.25116,608.091
2,334.5652,438.09515,541.90137,523.19135,584.8901
3,284.66608,350.18713,397.90515,421.4374,508.614
4,330.16367,404.3762,444.22598,515.04364,562.25146
5,252.27617,372.50824,437.3181,519.7604,569.5405
6,414.75424,534.516,569.1642,623.484,711.1239
7,261.376,337.8038,446.8875,478.61777,479.19327
8,284.66672,340.22104,435.6647,506.7992,548.6704
9,438.72604,486.38852,561.94745,616.1046,650.4085
10,308.47534,361.79688,466.69534,523.5722,569.29144
11,504.4376,681.1318,594.63684,701.23004,659.14813
12,250.79204,341.4686,461.90137,536.2233,548.5421
13,281.27573,355.866,415.22028,480.1823,513.3942
14,532.80054,556.72156,602.61975,616.71783,585.6111
15,271.34552,389.84064,437.21597,543.05963,639.9605
16,299.70273,425.9236,497.77115,596.62256,615.5169
17,322.31732,351.93854,397.56598,461.12344,546.5685
18,281.20157,313.3051,365.97235,461.83627,462.97195
19,258.461,384.5751,403.19962,488.48303,499.90875
20,294.01544,369.47226,444.1073,469.39264,520.9371
21,287.2583,389.79913,462.6694,477.20358,587.3793
22,267.07104,367.9375,421.98325,479.3682,571.9324
23,267.58307,400.33078,450.4023,554.0268,632.3816
24,414.46744,470.2812,492.3742,592.69257,659.13
25,317.91183,421.76596,502.95456,549.76025,553.00275
26,369.78842,484.342,564.84076,582.42914,587.9662
27,414.81757,476.23434,469.28632,511.37875,562.75287
28,419.07764,440.269,501.2332,504.43027,578.06415
29,323.7273,381.8171,484.55746,565.5468,575.4182
