,0,1,2,3,4
0,0.030507347,0.018299453,0.014258909,0.017885245,0.028766906
1,0.03240713,0.019209314,0.017818104,0.022160303,0.035507325
2,0.033959847,0.021735994,0.015992276,0.017986586,0.027495567
3,0.02756715,0.017655421,0.015951749,0.019388422,0.030631948
4,0.02847373,0.018313264,0.015624308,0.017995507,0.028001672
5,0.030971339,0.019926772,0.01734904,0.02048086,0.030896846
6,0.028552286,0.017487995,0.016960934,0.01999632,0.029242044
7,0.030724801,0.018412316,0.014195359,0.017410211,0.029417582
8,0.031110255,0.019448107,0.0152189145,0.01720209,0.02726712
9,0.030406222,0.018865608,0.0161567,0.019966593,0.029751675
10,0.031095238,0.020059906,0.01549754,0.018387489,0.029336277
11,0.034338333,0.022496808,0.015980352,0.015336792,0.023963979
12,0.032396886,0.021890102,0.015998676,0.017207108,0.024927806
13,0.02863422,0.017169664,0.015228721,0.019663833,0.032854777
14,0.024055872,0.014895156,0.01602695,0.020495139,0.030857043
15,0.03308053,0.02012829,0.015706409,0.019221326,0.029576847
16,0.027402584,0.017166989,0.015434691,0.018672183,0.028734267
17,0.032791957,0.020015465,0.014440727,0.015034545,0.024680119
18,0.029787082,0.017086808,0.013159141,0.015712377,0.026298407
19,0.027337,0.017997764,0.017480118,0.02217215,0.03259507
20,0.023444826,0.014563628,0.015475056,0.019626569,0.029953431
21,0.033158023,0.020205162,0.016544605,0.019877674,0.031584267
22,0.03147167,0.019032372,0.013519855,0.015774852,0.02638491
23,0.033357512,0.020120978,0.016871931,0.020969952,0.035139613
24,0.026186882,0.014465969,0.015662929,0.019854615,0.03215708
25,0.031876866,0.020855114,0.01537368,0.015647553,0.024091976
26,0.031253524,0.020423226,0.016892936,0.021064682,0.032444082
27,0.026797937,0.016600639,0.015965756,0.019126283,0.029101493
28,0.026708864,0.014676153,0.014783649,0.019664276,0.032217424
29,0.03581293,0.021645512,0.015364185,0.018150229,0.03026125
