,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.05,0.027934171678281102,0.031055695185536494,0.03142644729162542,0.027929515417335682,0.027681331920430662,0.029462352581341958,0.026795101107170455,0.030411151228786685,0.031587128687020884,0.027174887455195747,0.029993232271606555,0.02907062169924848,0.03075992724797442,0.029676747305997984,0.02557435901989556,0.029088968498347367,0.027790884962185767,0.0309435747930147,0.026856472408430018,0.02593115056698857,0.02335324652247901,0.03181954513712306,0.030415125517691693,0.0315179878075856,0.024014684021441832,0.03033542971839929,0.029317456951024834,0.025508937836181796,0.026193195899318632,0.03137418138419493
0.25,0.0167584654918093,0.019145544855568443,0.01893871671445117,0.01766579943772962,0.017130108302418862,0.019098779360674757,0.017797667995775954,0.01757501895790241,0.018844027555248017,0.01685836413269715,0.01824898675346385,0.0174029670269328,0.01855144246325515,0.01780425797125151,0.016440475151499948,0.016805516637744804,0.01695325670676888,0.01790740302645368,0.015563096558671637,0.0157067956456742,0.01495003760819119,0.01990141151875574,0.017563444613923132,0.01867476195521472,0.014512671075727977,0.019332302391496508,0.01771053180447833,0.016953295614424782,0.0157836269807655,0.017774547552003327
0.5,0.014203767198856309,0.018182457154495547,0.016075462811104606,0.015845439116254086,0.01569859892626168,0.01722115435435785,0.017185050214524208,0.014724491076745547,0.015211896336067168,0.01606856910658412,0.015502368755926336,0.015215695144732234,0.01624681499654112,0.01496012953836771,0.015495179020502159,0.01578463409507206,0.015292593008398503,0.014292969597322914,0.013106045067103623,0.014964987374736933,0.014414691562050969,0.01689668630333505,0.013908985448684305,0.017517777925696178,0.01473152194631917,0.015938312381396563,0.016529074476092805,0.016340081174402665,0.013921658634844266,0.01533461961457592
0.75,0.016073121507684737,0.022463599851521254,0.01758612846017574,0.018730247339250175,0.018910301507199762,0.01946285190255912,0.02029399396884172,0.01756774618076938,0.016035496206387813,0.019709857333682457,0.017642692917788295,0.01777873593117379,0.018109827150062794,0.01708782829182976,0.018866658563801025,0.019401089567193077,0.017951749892032444,0.01568252282002783,0.01530808285785505,0.018374160318333107,0.01738872794674053,0.018475502361429835,0.015560931971907832,0.021246573707494804,0.019796375482874055,0.016187828469191638,0.020006795009114092,0.018660725679244032,0.017404413835386223,0.01781216353328849
0.95,0.027808858895468264,0.03696147093042706,0.028915126066425167,0.03136708680603041,0.03142527826790644,0.030656052179492767,0.0320251346302069,0.031748723741277886,0.026915868641642554,0.03259052542390817,0.030650694180181518,0.031030783760990527,0.028973315180811383,0.029953980150707,0.031007134894242557,0.033576184875884665,0.02991554357327473,0.027809973089764475,0.026570246810395562,0.0313583402123992,0.028525537059415323,0.030519620579882813,0.02833161992381005,0.03551221927710778,0.034274441389683274,0.024945907775833987,0.03267139984941306,0.028203620828867324,0.030088603796814686,0.031501546204638686
